"Institution","Term","Session","Course ID","Subject","Catalog#","Section","Component","Class Stat","Class Title","Class#","Total Enrollment"
"QNS01","1119","1","005840","CSCI"," 732","01","LEC","Active","RESEARCH PRACTICUM","6351","14"
"QNS01","1122","1","005840","CSCI"," 732","01","LEC","Active","RESEARCH PRACTICUM","7825","0"
"QNS01","1122","1","005847","CSCI"," 744","01","LEC","Active","COMP ARCH & NETWORKS","7823","0"
"QNS01","1122","1","108929","CSCI"," 765","01","LEC","Active","COMPUTATIONAL FINANCE","7795","0"
"QNS01","1119","1","005860","CSCI"," 780","01","LEC","Active","SPEC TOPICS","5508","15"
"QNS01","1119","1","005860","CSCI"," 780","02","LEC","Active","SPEC TOPICS","5510","1"
"QNS01","1119","1","005860","CSCI"," 780","03","LEC","Cancelled","SPEC TOPICS","5513","0"
"QNS01","1119","1","005860","CSCI"," 780","04","LEC","Active","SPEC TOPICS","5515","13"
"QNS01","1119","1","005860","CSCI"," 780","05","LEC","Active","SPEC TOPICS","5519","4"
"QNS01","1119","1","005860","CSCI"," 780","06","LEC","Active","SPEC TOPICS","5521","10"
"QNS01","1119","1","005860","CSCI"," 780","07","LEC","Active","SPEC TOPICS","7497","2"
"QNS01","1122","1","005860","CSCI"," 780","01","LEC","Active","SPEC TOPICS","7781","0"
"QNS01","1122","1","005860","CSCI"," 780","02","LEC","Active","SPEC TOPICS","7804","0"
"QNS01","1122","1","005860","CSCI"," 780","11","LEC","Active","SPEC TOPICS","7808","0"
"QNS01","1122","1","005860","CSCI"," 780","21","LEC","Active","SPEC TOPICS","7799","0"
"QNS01","1122","1","005860","CSCI"," 780","23","LEC","Active","SPEC TOPICS","7813","0"
"QNS01","1122","1","005860","CSCI"," 780","24","LEC","Active","SPEC TOPICS","7817","0"
"QNS01","1122","1","005860","CSCI"," 780","25","LEC","Active","SPEC TOPICS","7819","0"
"QNS01","1122","1","005860","CSCI"," 780","26","LEC","Active","SPEC TOPICS","7821","0"
"QNS01","1119","1","005639","CSCI"," 903","01","LEC","Cancelled","TOPICS IN COMPUTING","5522","0"
"QNS01","1122","1","005639","CSCI"," 903","01","LEC","Active","TOPICS IN COMPUTING","7708","0"
"QNS01","1119","1","005730","CSCI","3813","01","LEC","Active","VT:SPECIAL TOPICS","5511","16"
"QNS01","1119","1","005730","CSCI","3813","02","LEC","Cancelled","VT:SPECIAL TOPICS","5512","0"
"QNS01","1119","1","005730","CSCI","3813","03","LEC","Active","VT:SPECIAL TOPICS","5520","8"
"QNS01","1119","1","005730","CSCI","3813","04","LEC","Active","VT:SPECIAL TOPICS","7207","1"
"QNS01","1119","1","005730","CSCI","3813","05","LEC","Active","VT:SPECIAL TOPICS","7495","10"
"QNS01","1119","1","005730","CSCI","3813","06","LEC","Active","VT:SPECIAL TOPICS","7755","7"
"QNS01","1122","1","005730","CSCI","3813","01","LEC","Active","VT:SPECIAL TOPICS","7780","0"
"QNS01","1122","1","005730","CSCI","3813","02","LEC","Active","VT:SPECIAL TOPICS","7802","0"
"QNS01","1122","1","005730","CSCI","3813","11","LEC","Active","VT:SPECIAL TOPICS","7807","0"
"QNS01","1122","1","005730","CSCI","3813","21","LEC","Active","VT:SPECIAL TOPICS","7797","0"
"QNS01","1122","1","005730","CSCI","3813","25","LEC","Active","VT:SPECIAL TOPICS","7818","0"
"QNS01","1119","1","005774","CSCI","3953","01","LEC","Active","RESEARCH PROJECTS","7761","1"
"QNS01","1119","1","005928","CUNBA","49905","01","MSG","Active","CUNY BA","7272","0"
"QNS01","1119","1","005929","CUNBA","4991","01","MSG","Active","CUNY BA","7273","0"
"QNS01","1119","1","005930","CUNBA","49910","01","MSG","Active","CUNY BA","7274","0"
"QNS01","1119","1","005931","CUNBA","49911","01","MSG","Active","CUNY BA","7275","0"
"QNS01","1119","1","005932","CUNBA","49912","01","MSG","Active","CUNY BA","7276","0"
"QNS01","1119","1","005933","CUNBA","49913","01","MSG","Active","CUNY BA","7277","0"
"QNS01","1119","1","005934","CUNBA","49914","01","MSG","Active","CUNY BA","7278","0"
"QNS01","1119","1","005935","CUNBA","49915","01","MSG","Active","CUNY BA","7279","0"
"QNS01","1119","1","005936","CUNBA","49916","01","MSG","Active","CUNY BA","7280","0"
"QNS01","1119","1","005937","CUNBA","49917","01","MSG","Active","CUNY BA","7281","0"
"QNS01","1119","1","005938","CUNBA","49918","01","MSG","Active","CUNY BA","7282","0"
"QNS01","1119","1","005939","CUNBA","4992","01","MSG","Active","CUNY BA","7283","0"
"QNS01","1119","1","005940","CUNBA","4993","01","MSG","Active","CUNY BA","7284","1"
"QNS01","1119","1","005941","CUNBA","4994","01","MSG","Active","CUNY BA","7285","0"
"QNS01","1119","1","005942","CUNBA","4995","01","MSG","Active","CUNY BA","7286","0"
"QNS01","1119","1","005943","CUNBA","4996","01","MSG","Active","CUNY BA","7287","1"
"QNS01","1119","1","005944","CUNBA","4997","01","MSG","Active","CUNY BA","7288","0"
"QNS01","1119","1","005945","CUNBA","4998","01","MSG","Active","CUNY BA","7289","0"
"QNS01","1119","1","005946","CUNBA","4999","01","MSG","Active","CUNY BA","7290","0"
"QNS01","1119","1","005947","CUNBA","7993","01","MSG","Active","CUNY-BA","7291","0"
"QNS01","1119","1","005965","DANCE"," 150","01","LEC","Active","INTRO TO DANCE","3913","30"
"QNS01","1119","1","005965","DANCE"," 150","02","LEC","Active","INTRO TO DANCE","3914","30"
"QNS01","1119","1","005965","DANCE"," 150","03","LEC","Active","INTRO TO DANCE","3915","26"
"QNS01","1119","1","005965","DANCE"," 150","04","LEC","Active","INTRO TO DANCE","7434","24"
"QNS01","1119","1","005965","DANCE"," 150","05","LEC","Active","INTRO TO DANCE","7454","31"
"QNS01","1119","1","005965","DANCE"," 150","06","LEC","Active","INTRO TO DANCE","7581","14"
"QNS01","1122","1","005965","DANCE"," 150","01","LEC","Tentative","INTRO TO DANCE","7120","0"
"QNS01","1122","1","005965","DANCE"," 150","02","LEC","Active","INTRO TO DANCE","7123","0"
"QNS01","1122","1","005965","DANCE"," 150","03","LEC","Active","INTRO TO DANCE","7129","0"
"QNS01","1122","1","005965","DANCE"," 150","04","LEC","Tentative","INTRO TO DANCE","7133","0"
"QNS01","1122","1","005965","DANCE"," 150","05","LEC","Active","INTRO TO DANCE","7147","0"
"QNS01","1122","1","005965","DANCE"," 150","06","LEC","Tentative","INTRO TO DANCE","7153","0"
"QNS01","1122","1","005965","DANCE"," 150","07","LEC","Tentative","INTRO TO DANCE","7158","0"
"QNS01","1122","1","114531","DANCE"," 151","01","LEC","Active","Dance & Culture:Dancing Values","7161","0"
"QNS01","1119","1","005966","DANCE"," 160","01","LEC","Active","MODERN DANCE I","3916","29"
"QNS01","1122","1","005966","DANCE"," 160","01","LEC","Active","MODERN DANCE I","7163","0"
"QNS01","1119","1","005967","DANCE"," 161","01","LEC","Active","BALLET I","3917","26"
"QNS01","1122","1","005967","DANCE"," 161","01","LEC","Active","BALLET I","7170","0"
"QNS01","1122","1","005968","DANCE"," 162","01","LEC","Active","DANCE TECH AFRICA I","7174","0"
"QNS01","1119","1","005969","DANCE"," 163","01","LEC","Active","DAN TECH CARIBBEAN I","3918","33"
"QNS01","1119","1","005970","DANCE"," 164","01","LEC","Cancelled","ASIAN PERFORMING ART","3919","0"
"QNS01","1122","1","005970","DANCE"," 164","01","LEC","Active","ASIAN PERFORMING ART","7198","0"
"QNS01","1119","1","005972","DANCE"," 166","01","LEC","Cancelled","TAI CHI CHUAN","3920","0"
"QNS01","1119","1","005973","DANCE"," 168","01","LEC","Active","TAP I","3921","24"
"QNS01","1122","1","005973","DANCE"," 168","01","LEC","Active","TAP I","7205","0"
"QNS01","1122","1","005973","DANCE"," 168","02","LEC","Active","TAP I","7214","0"
"QNS01","1119","1","005974","DANCE"," 169","01","LEC","Active","JAZZ I","3922","29"
"QNS01","1119","1","005975","DANCE"," 173","01","LEC","Active","CHOREOGRAPHY I","3923","19"
"QNS01","1119","1","005976","DANCE"," 199","01","LEC","Active","DANCE TECH PRACTICUM","3925","0"
"QNS01","1122","1","005976","DANCE"," 199","01","LEC","Active","DANCE TECH PRACTICUM","7216","0"
"QNS01","1122","1","005980","DANCE"," 255","01","LEC","Active","INTRO DANCE THERAPY","7217","0"
"QNS01","1119","1","005983","DANCE"," 259","01","LEC","Active","ANAL OF DAN MOVEMENT","3928","28"
"QNS01","1119","1","005984","DANCE"," 260","01","LEC","Cancelled","MODERN DANCE II","3929","0"
"QNS01","1122","1","005984","DANCE"," 260","01","LEC","Active","MODERN DANCE II","7219","0"
"QNS01","1119","1","005985","DANCE"," 261","01","LEC","Active","BALLET II","3941","12"
"QNS01","1122","1","005985","DANCE"," 261","01","LEC","Active","BALLET II","7222","0"
"QNS01","1122","1","005988","DANCE"," 268","01","LEC","Active","TAP II","7223","0"
"QNS01","1122","1","005989","DANCE"," 269","01","LEC","Active","JAZZ II","7224","0"
"QNS01","1119","1","005993","DANCE"," 273","01","LEC","Cancelled","CHOREOGRAPHY II","3945","0"
"QNS01","1122","1","005993","DANCE"," 273","01","LEC","Active","CHOREOGRAPHY II","7227","0"
"QNS01","1122","1","005994","DANCE"," 275","01","LEC","Active","CHOREOGRAPHERS SHOW","7240","0"
"QNS01","1119","1","005995","DANCE"," 290","01","LEC","Active","THEATER PRACTICUM","3992","5"
"QNS01","1122","1","005995","DANCE"," 290","01","LEC","Active","THEATER PRACTICUM","7246","0"
"QNS01","1119","1","005996","DANCE"," 350","01","LEC","Cancelled","TIME&IMAGE IN U.S. I","3977","0"
"QNS01","1119","1","005996","DANCE"," 350","02","LEC","Active","TIME&IMAGE IN U.S. I","3980","14"
"QNS01","1122","1","005997","DANCE"," 351","01","LEC","Active","TIME/IMAGE IN U.S.II","7249","0"
"QNS01","1119","1","006001","DANCE"," 368","01","LEC","Active","TAP III","3978","14"
"QNS01","1122","1","006005","DANCE"," 375","01","LEC","Active","CHOREOGRAPHERS SHOW","7250","0"
"QNS01","1119","1","006006","DANCE"," 380","01","LEC","Cancelled","VT:DANCE PRODUCTION","3982","0"
"QNS01","1119","1","006006","DANCE"," 380","02","LEC","Active","VT:DANCE PRODUCTION","3983","11"
"QNS01","1119","1","006006","DANCE"," 380","03","LEC","Active","VT:DANCE PRODUCTION","3985","5"
"QNS01","1119","1","006006","DANCE"," 380","04","LEC","Active","VT:DANCE PRODUCTION","3986","12"
"QNS01","1119","1","006006","DANCE"," 380","05","LEC","Active","VT:DANCE PRODUCTION","7400","0"
"QNS01","1122","WIN","006014","DANCE"," 396","01","LEC","Active","SpcTopics in Dance & Movement","8117","0"
"QNS01","1119","1","006012","DANCE","3952","01","LEC","Active","INDEP STUDY","3987","0"
"QNS01","1122","1","006012","DANCE","3952","01","LEC","Active","INDEP STUDY","7251","0"
"QNS01","1119","1","006013","DANCE","3953","01","LEC","Active","INDEP STUDY","3989","0"
"QNS01","1122","1","006013","DANCE","3953","01","LEC","Active","INDEP STUDY","7254","0"
"QNS01","1119","1","006025","DRAM","   1","01","LEC","Active","INT DRAMA & THEATRE","3599","40"
"QNS01","1119","1","006025","DRAM","   1","02","LEC","Active","INT DRAMA & THEATRE","3647","52"
"QNS01","1119","1","006025","DRAM","   1","03","LEC","Active","INT DRAMA & THEATRE","3657","54"
"QNS01","1119","1","006025","DRAM","   1","04","LEC","Active","INT DRAMA & THEATRE","3676","48"
"QNS01","1119","1","006025","DRAM","   1","05","LEC","Active","INT DRAMA & THEATRE","3686","44"
"QNS01","1119","1","006025","DRAM","   1","06","LEC","Active","INT DRAMA & THEATRE","3692","51"
"QNS01","1119","1","006025","DRAM","   1","07","LEC","Active","INT DRAMA & THEATRE","3701","39"
"QNS01","1119","1","006025","DRAM","   1","08","LEC","Active","INT DRAMA & THEATRE","3872","33"
"QNS01","1119","1","006025","DRAM","   1","09","LEC","Active","INT DRAMA & THEATRE","7621","22"
"QNS01","1122","1","006025","DRAM","   1","01","LEC","Active","INT DRAMA & THEATRE","7266","0"
"QNS01","1122","1","006025","DRAM","   1","02","LEC","Active","INT DRAMA & THEATRE","7267","0"
"QNS01","1122","1","006025","DRAM","   1","03","LEC","Active","INT DRAMA & THEATRE","7343","0"
"QNS01","1122","1","006025","DRAM","   1","04","LEC","Active","INT DRAMA & THEATRE","7344","0"
"QNS01","1122","1","006025","DRAM","   1","05","LEC","Active","INT DRAMA & THEATRE","7352","0"
"QNS01","1122","1","006025","DRAM","   1","06","LEC","Active","INT DRAMA & THEATRE","7353","0"
"QNS01","1122","1","006025","DRAM","   1","07","LEC","Active","INT DRAMA & THEATRE","7357","0"
"QNS01","1122","1","006025","DRAM","   1","08","LEC","Active","INT DRAMA & THEATRE","7358","0"
"QNS01","1122","1","006025","DRAM","   1","09","LEC","Active","INT DRAMA & THEATRE","7361","0"
"QNS01","1122","WIN","006025","DRAM","   1","10","LEC","Active","INT DRAMA & THEATRE","8036","0"
"QNS01","1119","1","006078","DRAM"," 100","01","LEC","Active","INTRO TO ACTING","3710","32"
"QNS01","1119","1","006078","DRAM"," 100","02","LEC","Active","INTRO TO ACTING","3716","33"
"QNS01","1119","1","006078","DRAM"," 100","03","LEC","Active","INTRO TO ACTING","3725","30"
"QNS01","1119","1","006078","DRAM"," 100","04","LEC","Active","INTRO TO ACTING","3728","32"
"QNS01","1119","1","006078","DRAM"," 100","05","LEC","Active","INTRO TO ACTING","3733","26"
"QNS01","1119","1","006078","DRAM"," 100","06","LEC","Active","INTRO TO ACTING","3746","31"
"QNS01","1119","1","006078","DRAM"," 100","07","LEC","Active","INTRO TO ACTING","3753","34"
"QNS01","1119","1","006078","DRAM"," 100","08","LEC","Active","INTRO TO ACTING","3758","33"
"QNS01","1119","1","006078","DRAM"," 100","09","LEC","Active","INTRO TO ACTING","3761","30"
"QNS01","1119","1","006078","DRAM"," 100","10","LEC","Active","INTRO TO ACTING","3762","30"
"QNS01","1119","1","006078","DRAM"," 100","11","LEC","Active","INTRO TO ACTING","3795","33"
"QNS01","1119","1","006078","DRAM"," 100","12","LEC","Active","INTRO TO ACTING","3798","32"
"QNS01","1119","1","006078","DRAM"," 100","13","LEC","Active","INTRO TO ACTING","3801","21"
"QNS01","1122","1","006078","DRAM"," 100","01","LEC","Cancelled","INTRO TO ACTING","7364","0"
"QNS01","1122","1","006078","DRAM"," 100","02","LEC","Active","INTRO TO ACTING","7367","0"
"QNS01","1122","1","006078","DRAM"," 100","03","LEC","Active","INTRO TO ACTING","7377","0"
"QNS01","1122","1","006078","DRAM"," 100","04","LEC","Active","INTRO TO ACTING","7380","0"
"QNS01","1122","1","006078","DRAM"," 100","06","LEC","Active","INTRO TO ACTING","7383","0"
"QNS01","1122","1","006078","DRAM"," 100","07","LEC","Active","INTRO TO ACTING","7385","0"
"QNS01","1122","1","006078","DRAM"," 100","08","LEC","Active","INTRO TO ACTING","7386","0"
"QNS01","1122","1","006078","DRAM"," 100","09","LEC","Active","INTRO TO ACTING","7388","0"
"QNS01","1122","1","006078","DRAM"," 100","10","LEC","Active","INTRO TO ACTING","7389","0"
"QNS01","1122","1","006078","DRAM"," 100","11","LEC","Tentative","INTRO TO ACTING","7390","0"
"QNS01","1122","1","006078","DRAM"," 100","5","LEC","Active","INTRO TO ACTING","7381","0"
"QNS01","1122","WIN","006078","DRAM"," 100","12","LEC","Active","INTRO TO ACTING","8034","0"
"QNS01","1122","WIN","006078","DRAM"," 100","13","LEC","Cancelled","INTRO TO ACTING","8035","0"
"QNS01","1119","1","006079","DRAM"," 101","01","LEC","Active","PLAY & PERFORMANCE","3878","23"
"QNS01","1122","1","006079","DRAM"," 101","01","LEC","Active","PLAY & PERFORMANCE","7391","0"
"QNS01","1119","1","006082","DRAM"," 111","01","LEC","Active","INTRO THEATRE DESIGN","3881","22"
"QNS01","1122","1","006082","DRAM"," 111","01","LEC","Active","INTRO THEATRE DESIGN","7392","0"
"QNS01","1119","1","006083","DRAM"," 115","01","LEC","Active","INTRO TECH THEATRE","3883","24"
"QNS01","1122","1","006083","DRAM"," 115","01","LEC","Active","INTRO TECH THEATRE","7393","0"
"QNS01","1119","1","006084","DRAM"," 121","01","LEC","Active","ACTING 1","3814","22"
"QNS01","1119","1","006084","DRAM"," 121","02","LEC","Active","ACTING 1","3824","26"
"QNS01","1122","1","006084","DRAM"," 121","01","LEC","Active","ACTING 1","7394","0"
"QNS01","1122","1","006084","DRAM"," 121","02","LEC","Active","ACTING 1","7395","0"
"QNS01","1119","1","006097","DRAM"," 155","01","LEC","Cancelled","Theatrical Texts and Times","5237","0"
"QNS01","1119","1","006118","DRAM"," 201","01","LEC","Active","HIS THEA ANT TO REN","3828","25"
"QNS01","1122","1","006119","DRAM"," 202","01","LEC","Active","HIS THEA FROM REN","7397","0"
"QNS01","1119","1","006120","DRAM"," 203","01","LEC","Active","MODERN THEATRE","3832","25"
"QNS01","1122","1","006121","DRAM"," 204","01","LEC","Active","CONTEMPORARY THEATRE","7398","0"
"QNS01","1119","1","006129","DRAM"," 222","01","LEC","Active","ACTING 2","3884","12"
"QNS01","1122","1","006129","DRAM"," 222","01","LEC","Active","ACTING 2","7400","0"
"QNS01","1119","1","006132","DRAM"," 225","01","LEC","Cancelled","VOICE ART FOR ACTOR","3855","0"
"QNS01","1119","1","006133","DRAM"," 227","01","LEC","Active","PHYS TRAIN ACTOR 1","7582","14"
"QNS01","1122","1","006135","DRAM"," 230","01","LEC","Active","STAGE MANAGEMENT","7402","0"
"QNS01","1119","1","006136","DRAM"," 231","01","LEC","Active","INTRO TO DIRECTING","3862","23"
"QNS01","1119","1","006138","DRAM"," 241","01","LEC","Active","EXPERIMENT THEA WKSP","3885","17"
"QNS01","1122","1","006140","DRAM"," 244","01","LEC","Active","DRAM FOR TCHRS","7403","0"
"QNS01","1119","1","006170","DRAM"," 318","01","LEC","Active","PROJ THEATRE DESIGN","3864","6"
"QNS01","1122","1","006170","DRAM"," 318","01","LEC","Active","PROJ THEATRE DESIGN","7404","0"
"QNS01","1119","1","006171","DRAM"," 319","01","LEC","Active","PROJ TECH THEATRE","3889","6"
"QNS01","1122","1","006171","DRAM"," 319","01","LEC","Active","PROJ TECH THEATRE","7405","0"
"QNS01","1122","1","006172","DRAM"," 323","01","LEC","Active","ACTING 3","7406","0"
"QNS01","1119","1","006173","DRAM"," 324","01","LEC","Cancelled","ACTING 4","3891","0"
"QNS01","1119","1","006174","DRAM"," 328","01","LEC","Cancelled","PHYS TRAIN ACTOR 2","3894","0"
"QNS01","1119","1","006175","DRAM"," 329","01","LEC","Active","ACTING PROJECTS","3865","7"
"QNS01","1122","1","006175","DRAM"," 329","01","LEC","Active","ACTING PROJECTS","7437","0"
"QNS01","1119","1","006181","DRAM"," 344W","01","LEC","Active","PLAYWRITING WKSHOP","3895","11"
"QNS01","1122","1","006181","DRAM"," 344W","01","LEC","Active","PLAYWRITING WKSHOP","7407","0"
"QNS01","1122","1","006222","DRAM"," 397","01","LEC","Active","VT:SEM DRAMA/THEATRE","7411","0"
"QNS01","1122","1","006222","DRAM"," 397","02","LEC","Active","VT:SEM DRAMA/THEATRE","7440","0"
"QNS01","1119","1","006200","DRAM","3901","01","LEC","Active","VT: SP PROB DRAM/THEA","3902","0"
"QNS01","1122","1","006200","DRAM","3901","01","LEC","Active","VT: SP PROB DRAM/THEA","7593","0"
"QNS01","1122","1","006200","DRAM","3901","02","LEC","Active","VT: SP PROB DRAM/THEA","7596","0"
"QNS01","1119","1","006201","DRAM","3902","01","LEC","Active","VT:SP PROB DRAM/THEA","3905","0"
"QNS01","1122","1","006201","DRAM","3902","01","LEC","Active","VT:SP PROB DRAM/THEA","7602","0"
"QNS01","1122","WIN","006201","DRAM","3902","02","LEC","Active","VT:SP PROB DRAM/THEA","8118","0"
"QNS01","1119","1","006202","DRAM","3903","01","LEC","Cancelled","VT:SP PROB DRAM/THEA","3908","0"
"QNS01","1122","1","006202","DRAM","3903","01","LEC","Active","VT:SP PROB DRAM/THEA","7408","0"
"QNS01","1122","1","006202","DRAM","3903","02","LEC","Active","VT:SP PROB DRAM/THEA","7409","0"
"QNS01","1122","1","006202","DRAM","3903","03","LEC","Active","VT:SP PROB DRAM/THEA","7410","0"
"QNS01","1119","1","006373","EAST"," 130W","01","LEC","Active","EAST ASIAN RELIG","3863","19"
"QNS01","1119","1","006373","EAST"," 130W","02","LEC","Active","EAST ASIAN RELIG","4018","19"
"QNS01","1122","1","006373","EAST"," 130W","01","LEC","Active","EAST ASIAN RELIG","6677","0"
"QNS01","1122","1","006373","EAST"," 130W","02","LEC","Active","EAST ASIAN RELIG","6678","0"
"QNS01","1119","1","006377","EAST"," 230","01","LEC","Active","EAST ASIAN CIVIL I","7019","16"
"QNS01","1119","1","006378","EAST"," 235","01","LEC","Cancelled","EAST ASIAN CIVIL II","3867","0"
"QNS01","1122","1","006378","EAST"," 235","01","LEC","Active","EAST ASIAN CIVIL II","6682","0"
"QNS01","1119","1","006379","EAST"," 250","01","LEC","Active","MOD CHIN FICT-TRANSL","3868","42"
"QNS01","1119","1","006379","EAST"," 250","02","LEC","Active","MOD CHIN FICT-TRANSL","3874","40"
"QNS01","1119","1","006380","EAST"," 251","01","LEC","Active","MOD JPNS FICT:TRANSL","3876","7"
"QNS01","1122","1","006380","EAST"," 251","01","LEC","Active","MOD JPNS FICT:TRANSL","7336","0"
"QNS01","1119","1","108996","EAST"," 253","01","LEC","Active","CONTEMP CHIN FILM","3880","38"
"QNS01","1122","1","108996","EAST"," 253","01","LEC","Active","CONTEMP CHIN FILM","6679","0"
"QNS01","1119","1","006381","EAST"," 255W","01","LEC","Active","ERLY JPNS WOMN WRIT","3882","24"
"QNS01","1122","1","006383","EAST"," 380","01","LEC","Active","EAST ASIAN STUDIES","6924","0"
"QNS01","1119","1","006465","ECON"," 100","01","LEC","Active","ECONOMICS & SOCIETY","6097","49"
"QNS01","1122","1","006465","ECON"," 100","01","LEC","Active","ECONOMICS & SOCIETY","6346","0"
"QNS01","1119","1","006467","ECON"," 101","01","LEC","Active","INTRO TO MACROECON","6016","50"
"QNS01","1119","1","006467","ECON"," 101","02","LEC","Active","INTRO TO MACROECON","6026","46"
"QNS01","1119","1","006467","ECON"," 101","03","LEC","Active","INTRO TO MACROECON","6051","35"
"QNS01","1119","1","006467","ECON"," 101","04","LEC","Active","INTRO TO MACROECON","6063","47"
"QNS01","1119","1","006467","ECON"," 101","05","LEC","Active","INTRO TO MACROECON","6080","53"
"QNS01","1119","1","006467","ECON"," 101","06","LEC","Active","INTRO TO MACROECON","6446","100"
"QNS01","1119","1","006467","ECON"," 101","07","LEC","Active","INTRO TO MACROECON","6449","53"
"QNS01","1119","1","006467","ECON"," 101","08","LEC","Tentative","INTRO TO MACROECON","6455","0"
"QNS01","1119","1","006467","ECON"," 101","09","LEC","Active","INTRO TO MACROECON","6457","88"
"QNS01","1119","1","006467","ECON"," 101","10","LEC","Active","INTRO TO MACROECON","6785","48"
"QNS01","1122","1","006467","ECON"," 101","01","LEC","Active","INTRO TO MACROECON","6348","0"
"QNS01","1122","1","006467","ECON"," 101","02","LEC","Active","INTRO TO MACROECON","6349","0"
"QNS01","1122","1","006467","ECON"," 101","03","LEC","Active","INTRO TO MACROECON","6350","0"
"QNS01","1122","1","006467","ECON"," 101","04","LEC","Active","INTRO TO MACROECON","6352","0"
"QNS01","1122","1","006467","ECON"," 101","05","LEC","Active","INTRO TO MACROECON","6356","0"
"QNS01","1122","1","006467","ECON"," 101","06","LEC","Active","INTRO TO MACROECON","6357","0"
"QNS01","1122","1","006467","ECON"," 101","07","LEC","Active","INTRO TO MACROECON","6358","0"
"QNS01","1122","1","006467","ECON"," 101","08","LEC","Active","INTRO TO MACROECON","6361","0"
"QNS01","1122","1","006467","ECON"," 101","09","LEC","Active","INTRO TO MACROECON","7882","0"
"QNS01","1119","1","006469","ECON"," 102","01","LEC","Active","INTRO TO MICROECON","5906","33"
"QNS01","1119","1","006469","ECON"," 102","02","LEC","Active","INTRO TO MICROECON","5982","45"
"QNS01","1119","1","006469","ECON"," 102","03","LEC","Active","INTRO TO MICROECON","6013","36"
"QNS01","1119","1","006469","ECON"," 102","04","LEC","Active","INTRO TO MICROECON","6041","39"
"QNS01","1119","1","006469","ECON"," 102","05","LEC","Active","INTRO TO MICROECON","6082","51"
"QNS01","1119","1","006469","ECON"," 102","06","LEC","Active","INTRO TO MICROECON","6091","52"
"QNS01","1119","1","006469","ECON"," 102","07","LEC","Active","INTRO TO MICROECON","6096","52"
"QNS01","1119","1","006469","ECON"," 102","08","LEC","Active","INTRO TO MICROECON","6460","99"
"QNS01","1119","1","006469","ECON"," 102","09","LEC","Active","INTRO TO MICROECON","6461","90"
"QNS01","1119","1","006469","ECON"," 102","10","LEC","Active","INTRO TO MICROECON","6783","49"
"QNS01","1122","1","006469","ECON"," 102","01","LEC","Active","INTRO TO MICROECON","6364","0"
"QNS01","1122","1","006469","ECON"," 102","02","LEC","Active","INTRO TO MICROECON","6366","0"
"QNS01","1122","1","006469","ECON"," 102","03","LEC","Active","INTRO TO MICROECON","6368","0"
"QNS01","1122","1","006469","ECON"," 102","04","LEC","Active","INTRO TO MICROECON","6370","0"
"QNS01","1122","1","006469","ECON"," 102","05","LEC","Active","INTRO TO MICROECON","6373","0"
"QNS01","1122","1","006469","ECON"," 102","06","LEC","Active","INTRO TO MICROECON","6376","0"
"QNS01","1122","1","006469","ECON"," 102","07","LEC","Active","INTRO TO MICROECON","6378","0"
"QNS01","1122","1","006469","ECON"," 102","08","LEC","Active","INTRO TO MICROECON","6381","0"
"QNS01","1122","1","006481","ECON"," 204","01","LEC","Active","INT'L POL ECON","6389","0"
"QNS01","1119","1","006482","ECON"," 205","01","LEC","Active","PRICE THEORY","5990","51"
"QNS01","1119","1","006482","ECON"," 205","02","LEC","Active","PRICE THEORY","6019","48"
"QNS01","1119","1","006482","ECON"," 205","03","LEC","Active","PRICE THEORY","6466","53"
"QNS01","1119","1","006482","ECON"," 205","04","LEC","Active","PRICE THEORY","6467","93"
"QNS01","1119","1","006482","ECON"," 205","05","LEC","Active","PRICE THEORY","6470","52"
"QNS01","1119","1","006482","ECON"," 205","06","LEC","Active","PRICE THEORY","6471","49"
"QNS01","1119","1","006482","ECON"," 205","07","LEC","Active","PRICE THEORY","6645","52"
"QNS01","1122","1","006482","ECON"," 205","01","LEC","Active","PRICE THEORY","6395","0"
"QNS01","1122","1","006482","ECON"," 205","02","LEC","Active","PRICE THEORY","6404","0"
"QNS01","1122","1","006482","ECON"," 205","03","LEC","Active","PRICE THEORY","6411","0"
"QNS01","1122","1","006482","ECON"," 205","04","LEC","Active","PRICE THEORY","6421","0"
"QNS01","1122","1","006482","ECON"," 205","05","LEC","Active","PRICE THEORY","6423","0"
"QNS01","1122","1","006482","ECON"," 205","06","LEC","Active","PRICE THEORY","6425","0"
"QNS01","1122","1","006482","ECON"," 205","07","LEC","Active","PRICE THEORY","6426","0"
"QNS01","1119","1","006484","ECON"," 206","01","LEC","Active","MACRO-ECON ANAL","6474","100"
"QNS01","1119","1","006484","ECON"," 206","02","LEC","Active","MACRO-ECON ANAL","6476","57"
"QNS01","1119","1","006484","ECON"," 206","03","LEC","Active","MACRO-ECON ANAL","6477","50"
"QNS01","1119","1","006484","ECON"," 206","04","LEC","Active","MACRO-ECON ANAL","6483","90"
"QNS01","1119","1","006484","ECON"," 206","05","LEC","Active","MACRO-ECON ANAL","6786","50"
"QNS01","1122","1","006484","ECON"," 206","01","LEC","Active","MACRO-ECON ANAL","6431","0"
"QNS01","1122","1","006484","ECON"," 206","02","LEC","Active","MACRO-ECON ANAL","6454","0"
"QNS01","1122","1","006484","ECON"," 206","03","LEC","Active","MACRO-ECON ANAL","6460","0"
"QNS01","1122","1","006484","ECON"," 206","04","LEC","Active","MACRO-ECON ANAL","6461","0"
