"Institution","Term","Session","Course ID","Subject","Catalog#","Section","Component","Class Stat","Class Title","Class#","Total Enrollment"
"QNS01","1099","1","003353","ANTH"," 239","01","LEC","Active","IMMIGRANTS IN QUEENS","35792","9"
"QNS01","1102","1","003353","ANTH"," 239","01","LEC","Active","VT:TOPICS CULT ANTH","30158","14"
"QNS01","1109","1","003353","ANTH"," 239","01","LEC","Active","VT:TOPICS CULT ANTH","39849","8"
"QNS01","1109","1","003353","ANTH"," 239","02","LEC","Cancelled","VT:TOPICS CULT ANTH","39850","0"
"QNS01","1109","1","003353","ANTH"," 239","03","LEC","Active","VT:TOPICS CULT ANTH","39851","3"
"QNS01","1112","1","003353","ANTH"," 239","01","LEC","Cancelled","VT:TOPICS CULT ANTH","1212","0"
"QNS01","1112","1","003353","ANTH"," 239","02","LEC","Active","VT:TOPICS CULT ANTH","1213","33"
"QNS01","1112","1","003353","ANTH"," 239","03","LEC","Active","VT:TOPICS CULT ANTH","1214","12"
"QNS01","1112","1","003353","ANTH"," 239","04","LEC","Active","VT:TOPICS CULT ANTH","7517","1"
"QNS01","1082","1","003356","ANTH"," 240","01","LEC","Active","ESSENT OF ARCHAEOL","31916","19"
"QNS01","1089","1","003356","ANTH"," 240","01","LEC","Active","ESSENT OF ARCHAEOL","34501","14"
"QNS01","1092","1","003356","ANTH"," 240","01","LEC","Active","ESSENT OF ARCHAEOL","33235","19"
"QNS01","1099","1","003356","ANTH"," 240","01","LEC","Active","ESSENT OF ARCHAEOL","35793","20"
"QNS01","1102","1","003356","ANTH"," 240","01","LEC","Active","ESSENT OF ARCHAEOL","30159","22"
"QNS01","1109","1","003356","ANTH"," 240","01","LEC","Active","ESSENT OF ARCHAEOL","39852","16"
"QNS01","1112","1","003356","ANTH"," 240","01","LEC","Active","ESSENT OF ARCHAEOL","1218","17"
"QNS01","1119","1","003356","ANTH"," 240","01","LEC","Active","ESSENT OF ARCHAEOL","5590","17"
"QNS01","1089","1","003357","ANTH"," 241","01","LEC","Active","ARCHEOL MESOAMERICA","34502","17"
"QNS01","1109","1","003357","ANTH"," 241","01","LEC","Active","ARCHEOL MESOAMERICA","39853","31"
"QNS01","1119","1","003357","ANTH"," 241","01","LEC","Active","ARCHEOL MESOAMERICA","5601","19"
"QNS01","1082","1","003359","ANTH"," 242W","01","LEC","Active","ARCHAEOLOGY OF EUR","31917","23"
"QNS01","1102","1","003359","ANTH"," 242W","01","LEC","Active","ARCHAEOLOGY OF EUR","30160","14"
"QNS01","1082","1","003360","ANTH"," 243","01","LEC","Active","ARCHAEOL NO AMERICA","31918","19"
"QNS01","1092","1","003364","ANTH"," 249","01","LEC","Active","VT:TPCS ARCH AREA ST","33236","23"
"QNS01","1099","1","003364","ANTH"," 249","01","LEC","Active","VT:TPCS ARCH AREA ST","35794","40"
"QNS01","1109","1","003364","ANTH"," 249","01","LEC","Active","VT:TPCS ARCH AREA ST","39854","16"
"QNS01","1109","1","003364","ANTH"," 249","02","LEC","Cancelled","VT:TPCS ARCH AREA ST","39855","0"
"QNS01","1116","6W2","003364","ANTH"," 249","01","LEC","Active","VT:TPCS ARCH AREA ST","2549","1"
"QNS01","1116","6W2","003365","ANTH"," 250","01","LEC","Cancelled","FLD METH/ARCHAEOLOGY","2550","0"
"QNS01","1102","1","003373","ANTH"," 259","01","LEC","Active","VT:TOPICS ARCHAEOL","30161","3"
"QNS01","1082","1","003374","ANTH"," 260","01","LEC","Active","ESSENT BIOL ANTHRO","31919","21"
"QNS01","1089","1","003374","ANTH"," 260","01","LEC","Active","ESSENT BIOL ANTHRO","34504","18"
"QNS01","1092","1","003374","ANTH"," 260","01","LEC","Active","ESSENT BIOL ANTHRO","33237","21"
"QNS01","1099","1","003374","ANTH"," 260","01","LEC","Active","ESSENT BIOL ANTHRO","35796","21"
"QNS01","1102","1","003374","ANTH"," 260","01","LEC","Active","ESSENT BIOL ANTHRO","30162","25"
"QNS01","1109","1","003374","ANTH"," 260","01","LEC","Active","ESSENT BIOL ANTHRO","39857","18"
"QNS01","1112","1","003374","ANTH"," 260","01","LEC","Active","ESSENT BIOL ANTHRO","1222","17"
"QNS01","1119","1","003374","ANTH"," 260","01","LEC","Active","ESSENT BIOL ANTHRO","5592","20"
"QNS01","1089","1","003375","ANTH"," 262","01","LEC","Active","INTRO TO PRIMATES","34505","19"
"QNS01","1112","1","003375","ANTH"," 262","01","LEC","Active","INTRO TO PRIMATES","1225","20"
"QNS01","1089","1","003376","ANTH"," 270","01","LEC","Active","HUMAN DISEASE","34506","31"
"QNS01","1092","1","003376","ANTH"," 270","01","LEC","Active","HUMAN DISEASE","33238","34"
"QNS01","1099","1","003376","ANTH"," 270","01","LEC","Active","HUMAN DISEASE","35797","14"
"QNS01","1102","1","003376","ANTH"," 270","01","LEC","Active","HUMAN DISEASE","30163","25"
"QNS01","1119","1","003376","ANTH"," 270","01","LEC","Active","HUMAN DISEASE","6584","26"
"QNS01","1082","1","003377","ANTH"," 272","01","LEC","Active","HUMAN SKELETON","31920","19"
"QNS01","1092","1","003377","ANTH"," 272","01","LEC","Active","HUMAN SKELETON","33239","23"
"QNS01","1109","1","003377","ANTH"," 272","01","LEC","Active","HUMAN SKELETON","39858","16"
"QNS01","1109","1","003377","ANTH"," 272","02","LEC","Active","HUMAN SKELETON","39859","18"
"QNS01","1116","4W1","003377","ANTH"," 272","1","LEC","Active","HUMAN SKELETON","2314","13"
"QNS01","1119","1","003377","ANTH"," 272","01","LEC","Active","HUMAN SKELETON","5574","19"
"QNS01","1102","1","003378","ANTH"," 275","01","LEC","Active","DISEASE IN PREHIST","30164","14"
"QNS01","1112","1","003378","ANTH"," 275","01","LEC","Active","DISEASE IN PREHIST","1229","20"
"QNS01","1089","1","003380","ANTH"," 276W","01","LEC","Active","EVOL HUM LIFE CYCLE","34507","21"
"QNS01","1082","1","003381","ANTH"," 279","01","LEC","Active","VT:TOPICS BIOL ANTH","31921","17"
"QNS01","1089","1","003381","ANTH"," 279","01","LEC","Active","VT:TOPICS BIOL ANTH","34508","20"
"QNS01","1092","1","003381","ANTH"," 279","01","LEC","Cancelled","VT:TOPICS BIOL ANTH","33240","0"
"QNS01","1099","1","003381","ANTH"," 279","01","LEC","Active","VT:TOPICS BIOL ANTH","35798","19"
"QNS01","1099","1","003381","ANTH"," 279","02","LEC","Active","VT:TOPICS BIOL ANTH","35799","0"
"QNS01","1099","1","003381","ANTH"," 279","03","LEC","Active","VT:TOPICS BIOL ANTH","35800","0"
"QNS01","1099","1","003381","ANTH"," 279","04","LEC","Active","VT:TOPICS BIOL ANTH","35801","5"
"QNS01","1099","1","003381","ANTH"," 279","05","LEC","Active","VT:TOPICS BIOL ANTH","35802","5"
"QNS01","1102","1","003381","ANTH"," 279","01","LEC","Active","VT:TOPICS BIOL ANTH","30165","0"
"QNS01","1102","1","003381","ANTH"," 279","02","LEC","Active","VT:TOPICS BIOL ANTH","30166","0"
"QNS01","1099","1","003382","ANTH"," 280","01","LEC","Active","LANG & SOC ID","35803","5"
"QNS01","1109","1","003384","ANTH"," 288","01","LEC","Cancelled","VOICES OF N.Y.","39860","0"
"QNS01","1112","1","003384","ANTH"," 288","01","LEC","Active","VOICES OF N.Y.","1231","11"
"QNS01","1082","1","003385","ANTH"," 289","01","LEC","Active","TPCS LING ANTH","31922","14"
"QNS01","1092","1","003385","ANTH"," 289","01","LEC","Active","TPCS LING ANTH","33241","23"
"QNS01","1102","1","003385","ANTH"," 289","01","LEC","Active","TPCS LING ANTH","30167","19"
"QNS01","1119","1","003385","ANTH"," 289","01","LEC","Active","TPCS LING ANTH","5587","21"
"QNS01","1082","1","003387","ANTH"," 290W","01","LEC","Active","ANTH OF HUNTING","31923","25"
"QNS01","1092","1","003387","ANTH"," 290W","01","LEC","Active","TOPICS IN ANTHRO","33242","26"
"QNS01","1102","1","003387","ANTH"," 290W","01","LEC","Active","TOPICS IN ANTHRO","30168","20"
"QNS01","1112","1","003387","ANTH"," 290W","01","LEC","Active","TOPICS IN ANTHRO","1255","20"
"QNS01","1119","1","003387","ANTH"," 290W","01","LEC","Active","TOPICS IN ANTHRO","5576","28"
"QNS01","1092","1","003395","ANTH"," 302","01","LEC","Active","ECOLOGY AND CULTURE","33245","19"
"QNS01","1112","1","003395","ANTH"," 302","01","LEC","Active","ECOLOGY AND CULTURE","1234","19"
"QNS01","1102","1","003397","ANTH"," 304","01","LEC","Active","ANTHRO OF DEVELOP","30170","12"
"QNS01","1109","1","003401","ANTH"," 308","01","LEC","Active","URBAN ANTHROPOLOGY","39862","13"
"QNS01","1102","1","003402","ANTH"," 309","01","LEC","Active","PSYCHOLOGICAL ANTHRO","30171","12"
"QNS01","1119","1","003402","ANTH"," 309","01","LEC","Active","PSYCHOLOGICAL ANTHRO","6248","16"
"QNS01","1082","1","003405","ANTH"," 320","01","LEC","Active","CONTEMPORARY THEORY","31924","15"
"QNS01","1092","1","003405","ANTH"," 320","01","LEC","Active","CONTEMPORARY THEORY","33246","17"
"QNS01","1102","1","003405","ANTH"," 320","01","LEC","Active","CONTEMPORARY THEORY","30172","14"
"QNS01","1082","1","003406","ANTH"," 330","01","LEC","Active","SEM IN CULT ANTHRO","31925","9"
"QNS01","1089","1","003406","ANTH"," 330","01","LEC","Active","SEM IN CULT ANTHRO","34509","16"
"QNS01","1109","1","003406","ANTH"," 330","01","LEC","Active","SEM IN CULT ANTHRO","39863","11"
"QNS01","1112","1","003406","ANTH"," 330","01","LEC","Active","SEM IN CULT ANTHRO","1236","8"
"QNS01","1119","1","003406","ANTH"," 330","01","LEC","Active","SEM IN CULT ANTHRO","5569","11"
"QNS01","1102","1","003407","ANTH"," 340","01","LEC","Active","ARCHEOL METH/THEORY","30173","10"
"QNS01","1082","1","003409","ANTH"," 342","01","LEC","Active","ORIGINS COMPLEX SOC","31926","13"
"QNS01","1119","1","003409","ANTH"," 342","01","LEC","Active","ORIGINS COMPLEX SOC","6249","16"
"QNS01","1089","1","003410","ANTH"," 350","01","LEC","Active","SEM IN ARCHAEOLOGY","34510","13"
"QNS01","1099","1","003410","ANTH"," 350","01","LEC","Active","SEM IN ARCHAEOLOGY","35804","20"
"QNS01","1109","1","003410","ANTH"," 350","01","LEC","Active","SEM IN ARCHAEOLOGY","39864","17"
"QNS01","1112","1","003410","ANTH"," 350","01","LEC","Active","SEM IN ARCHAEOLOGY","1239","12"
"QNS01","1099","1","003411","ANTH"," 354","01","LEC","Active","TIME","35805","20"
"QNS01","1112","1","003411","ANTH"," 354","01","LEC","Active","TIME","1241","13"
"QNS01","1082","1","003414","ANTH"," 362","01","LEC","Active","HUMAN PALEONTOLOGY","31927","11"
"QNS01","1099","1","003414","ANTH"," 362","01","LEC","Active","HUMAN PALEONTOLOGY","35806","15"
"QNS01","1112","1","003414","ANTH"," 362","01","LEC","Active","HUMAN PALEONTOLOGY","1244","17"
"QNS01","1112","1","003414","ANTH"," 362","02","LEC","Cancelled","HUMAN PALEONTOLOGY","1245","0"
"QNS01","1119","1","114374","ANTH"," 363","01","LEC","Active","Interpreting the Human Skelet","7197","13"
"QNS01","1119","1","003416","ANTH"," 369","01","LEC","Active","PRIMATE BEH & ECOL","5572","14"
"QNS01","1089","1","003417","ANTH"," 370","01","LEC","Active","BIOLOGICAL ANTHRO","34511","23"
"QNS01","1092","1","003417","ANTH"," 370","01","LEC","Active","BIOLOGICAL ANTHRO","33247","19"
"QNS01","1102","1","003417","ANTH"," 370","01","LEC","Active","BIOLOGICAL ANTHRO","30174","14"
"QNS01","1102","1","003417","ANTH"," 370","02","LEC","Active","BIOLOGICAL ANTHRO","30175","0"
"QNS01","1119","1","003417","ANTH"," 370","01","LEC","Cancelled","BIOLOGICAL ANTHRO","7187","0"
"QNS01","1092","1","003418","ANTH"," 371","01","LEC","Active","NUTRIT ANTH","33248","20"
"QNS01","1109","1","003418","ANTH"," 371","01","LEC","Active","NUTRIT ANTH","39865","20"
"QNS01","1089","1","003419","ANTH"," 380","01","LEC","Active","SEM LING ANTH","34512","16"
"QNS01","1102","1","003419","ANTH"," 380","01","LEC","Active","SEM LING ANTH","30176","14"
"QNS01","1082","1","003420","ANTH"," 390","01","LEC","Active","SENIOR HONOR THESIS","31928","1"
"QNS01","1082","1","003420","ANTH"," 390","02","LEC","Active","SENIOR HONOR THESIS","31929","1"
"QNS01","1082","1","003420","ANTH"," 390","03","LEC","Active","SENIOR HONOR THESIS","31930","1"
"QNS01","1092","1","003420","ANTH"," 390","01","LEC","Active","SENIOR HONOR THESIS","33249","1"
"QNS01","1092","1","003420","ANTH"," 390","02","LEC","Active","SENIOR HONOR THESIS","33250","1"
"QNS01","1092","1","003420","ANTH"," 390","03","LEC","Active","SENIOR HONOR THESIS","33251","1"
"QNS01","1092","1","003420","ANTH"," 390","04","LEC","Active","SENIOR HONOR THESIS","33252","1"
"QNS01","1099","1","003420","ANTH"," 390","01","LEC","Cancelled","SENIOR HONOR THESIS","35807","0"
"QNS01","1099","1","003420","ANTH"," 390","02","LEC","Active","SENIOR HONOR THESIS","35808","1"
"QNS01","1102","1","003420","ANTH"," 390","01","LEC","Active","SENIOR HONOR THESIS","30177","1"
"QNS01","1102","1","003420","ANTH"," 390","02","LEC","Active","SENIOR HONOR THESIS","40341","1"
"QNS01","1102","1","003420","ANTH"," 390","03","LEC","Active","SENIOR HONOR THESIS","40342","1"
"QNS01","1109","1","003420","ANTH"," 390","01","LEC","Active","SENIOR HONOR THESIS","39866","1"
"QNS01","1109","1","003420","ANTH"," 390","02","LEC","Cancelled","SENIOR HONOR THESIS","39867","0"
"QNS01","1112","1","003420","ANTH"," 390","1","LEC","Active","SENIOR HONOR THESIS","7440","1"
"QNS01","1112","1","003420","ANTH"," 390","2","LEC","Active","SENIOR HONOR THESIS","7667","1"
"QNS01","1112","1","003420","ANTH"," 390","3","LEC","Active","SENIOR HONOR THESIS","8141","1"
"QNS01","1116","6W2","003366","ANTH","2503","05","LEC","Cancelled","FIELD METHODS ARCH","2293","0"
"QNS01","1089","1","003367","ANTH","2504","01","LEC","Active","FIELD METHODS ARCH","34503","8"
"QNS01","1099","1","003367","ANTH","2504","01","LEC","Active","FIELD METHODS ARCH","35795","7"
"QNS01","1109","1","003367","ANTH","2504","01","LEC","Active","FIELD METHODS ARCH","39856","11"
"QNS01","1096","1","003369","ANTH","2506","01","LEC","Active","FIELD METHODS ARCH","7191","4"
"QNS01","1092","1","003388","ANTH","2951","01","LEC","Active","IND STDY-ANTH","33243","1"
"QNS01","1116","6W2","003388","ANTH","2951","01","LEC","Active","IND STDY-ANTH","2551","1"
"QNS01","1102","1","003389","ANTH","2952","01","LEC","Active","IND STD - ANTH","40339","2"
"QNS01","1106","1","003389","ANTH","2952","01","LEC","Active","IND STD - ANTH","9459","1"
"QNS01","1109","1","003389","ANTH","2952","01","LEC","Active","IND STD - ANTH","39861","2"
"QNS01","1092","1","003390","ANTH","2953","01","LEC","Active","IND STD -ANTH","33244","1"
"QNS01","1102","1","003390","ANTH","2953","01","LEC","Cancelled","IND STD -ANTH","30169","0"
"QNS01","1102","1","003390","ANTH","2953","02","LEC","Active","IND STD -ANTH","40340","1"
"QNS01","1112","1","003390","ANTH","2953","1","LEC","Active","IND STD -ANTH","7995","2"
"QNS01","1112","1","003390","ANTH","2953","2","LEC","Active","IND STD -ANTH","8267","1"
"QNS01","1119","1","003390","ANTH","2953","01","LEC","Active","IND STD -ANTH","7352","1"
"QNS01","1119","1","003390","ANTH","2953","02","LEC","Active","IND STD -ANTH","7614","1"
"QNS01","1102","1","003423","ANTH","3952","01","LEC","Active","DIRECTED STUDY","40343","1"
"QNS01","1089","1","003424","ANTH","3953","01","LEC","Active","DIRECTED STUDIES","34513","1"
"QNS01","1089","1","003424","ANTH","3953","02","LEC","Active","DIRECTED STUDIES","34514","1"
"QNS01","1089","1","003424","ANTH","3953","03","LEC","Active","DIRECTED STUDIES","34515","1"
"QNS01","1089","1","003424","ANTH","3953","04","LEC","Active","DIRECTED STUDIES","34516","1"
"QNS01","1092","1","003424","ANTH","3953","01","LEC","Active","DIRECTED STUDIES","33253","1"
"QNS01","1099","1","003424","ANTH","3953","01","LEC","Active","DIRECTED STUDIES","35809","1"
"QNS01","1099","1","003424","ANTH","3953","02","LEC","Active","DIRECTED STUDIES","35810","1"
"QNS01","1099","1","003424","ANTH","3953","03","LEC","Active","DIRECTED STUDIES","35811","1"
"QNS01","1099","1","003424","ANTH","3953","04","LEC","Active","DIRECTED STUDIES","35812","1"
"QNS01","1099","1","003424","ANTH","3953","05","LEC","Active","DIRECTED STUDIES","35813","1"
"QNS01","1102","1","003424","ANTH","3953","01","LEC","Active","DIRECTED STUDIES","40344","4"
"QNS01","1102","1","003424","ANTH","3953","02","LEC","Active","DIRECTED STUDIES","40345","1"
"QNS01","1102","1","003424","ANTH","3953","03","LEC","Active","DIRECTED STUDIES","40346","1"
"QNS01","1102","1","003424","ANTH","3953","04","LEC","Active","DIRECTED STUDIES","40347","1"
"QNS01","1109","1","003424","ANTH","3953","01","LEC","Active","DIRECTED STUDIES","39868","1"
"QNS01","1109","1","003424","ANTH","3953","02","LEC","Active","DIRECTED STUDIES","39869","1"
"QNS01","1109","1","003424","ANTH","3953","03","LEC","Active","DIRECTED STUDIES","39870","1"
"QNS01","1109","1","003424","ANTH","3953","04","LEC","Active","DIRECTED STUDIES","39871","1"
"QNS01","1109","1","003424","ANTH","3953","05","LEC","Active","DIRECTED STUDIES","39872","1"
"QNS01","1109","1","003424","ANTH","3953","06","LEC","Active","DIRECTED STUDIES","39873","1"
"QNS01","1109","1","003424","ANTH","3953","07","LEC","Active","DIRECTED STUDIES","39874","1"
"QNS01","1112","1","003424","ANTH","3953","1","LEC","Active","DIRECTED STUDIES","7703","1"
"QNS01","1119","1","003424","ANTH","3953","01","LEC","Active","DIRECTED STUDIES","7017","1"
"QNS01","1119","1","003424","ANTH","3953","02","LEC","Active","DIRECTED STUDIES","7018","1"
"QNS01","1119","1","003424","ANTH","3953","03","LEC","Active","DIRECTED STUDIES","7041","1"
"QNS01","1119","1","003424","ANTH","3953","04","LEC","Active","DIRECTED STUDIES","7054","1"
"QNS01","1089","1","003425","ANTH","3954","01","LEC","Active","DIRECTED STUDIES","34517","1"
"QNS01","1082","1","003434","ANTH","3973","01","LEC","Active","DIRECTED RESEARCH","31931","1"
"QNS01","1082","1","003434","ANTH","3973","02","LEC","Active","DIRECTED RESEARCH","31932","1"
"QNS01","1119","1","003436","ANTH","3974","01","LEC","Active","DIRECTED RESEARCH","7555","1"
"QNS01","1089","1","003468","ARAB"," 101","01","LEC","Active","ELEM ARABIC 1","34518","18"
"QNS01","1089","1","003468","ARAB"," 101","02","LEC","Active","ELEM ARABIC 1","34519","20"
"QNS01","1099","1","003468","ARAB"," 101","01","LEC","Active","ELEM ARABIC 1","35814","24"
"QNS01","1099","1","003468","ARAB"," 101","02","LEC","Active","ELEM ARABIC 1","35815","23"
"QNS01","1109","1","003468","ARAB"," 101","01","LEC","Active","ELEM ARABIC 1","39875","21"
"QNS01","1109","1","003468","ARAB"," 101","02","LEC","Active","ELEM ARABIC 1","39876","24"
"QNS01","1119","1","003468","ARAB"," 101","01","LEC","Active","ELEM ARABIC 1","3607","24"
"QNS01","1119","1","003468","ARAB"," 101","02","LEC","Active","ELEM ARABIC 1","3617","25"
"QNS01","1082","1","003469","ARAB"," 102","01","LEC","Active","ELEM ARABIC 2","31933","13"
"QNS01","1092","1","003469","ARAB"," 102","01","LEC","Active","ELEM ARABIC 2","33254","25"
"QNS01","1102","1","003469","ARAB"," 102","01","LEC","Active","ELEM ARABIC 2","30178","23"
"QNS01","1112","1","003469","ARAB"," 102","01","LEC","Active","ELEM ARABIC 2","1080","9"
"QNS01","1112","1","003469","ARAB"," 102","02","LEC","Active","ELEM ARABIC 2","1094","22"
"QNS01","1089","1","003473","ARAB"," 203","01","LEC","Active","INTERM ARABIC 1","34520","15"
"QNS01","1099","1","003473","ARAB"," 203","01","LEC","Cancelled","INTERM ARABIC 1","35816","0"
"QNS01","1099","1","003473","ARAB"," 203","02","LEC","Cancelled","INTERM ARABIC 1","35817","0"
"QNS01","1099","1","003473","ARAB"," 203","03","LEC","Active","INTERM ARABIC 1","35818","21"
"QNS01","1109","1","003473","ARAB"," 203","01","LEC","Active","INTERM ARABIC 1","39877","20"
"QNS01","1119","1","003473","ARAB"," 203","01","LEC","Active","INTERM ARABIC 1","3620","23"
"QNS01","1082","1","003474","ARAB"," 204","01","LEC","Active","INTERM ARABIC 2","31934","7"
"QNS01","1092","1","003474","ARAB"," 204","01","LEC","Active","INTERM ARABIC 2","33255","14"
"QNS01","1102","1","003474","ARAB"," 204","01","LEC","Active","INTERM ARABIC 2","30179","15"
"QNS01","1112","1","003474","ARAB"," 204","01","LEC","Active","INTERM ARABIC 2","1193","12"
"QNS01","1109","1","003482","ARAB"," 305","01","LEC","Cancelled","ADV ARABIC","39878","0"
"QNS01","1119","1","003482","ARAB"," 305","01","LEC","Active","ADV ARABIC","3625","7"
"QNS01","1082","1","003968","ARTH","   1","01","LEC","Active","INTRODUCTION TO ART","31935","44"
"QNS01","1082","1","003968","ARTH","   1","02","LEC","Active","INTRODUCTION TO ART","31936","42"
"QNS01","1082","1","003968","ARTH","   1","03","LEC","Active","INTRODUCTION TO ART","31937","47"
"QNS01","1082","1","003968","ARTH","   1","04","LEC","Cancelled","INTRODUCTION TO ART","31938","0"
"QNS01","1082","1","003968","ARTH","   1","05","LEC","Active","INTRODUCTION TO ART","31939","41"
"QNS01","1082","1","003968","ARTH","   1","06","LEC","Active","INTRODUCTION TO ART","31940","39"
"QNS01","1082","1","003968","ARTH","   1","07","LEC","Active","INTRODUCTION TO ART","31941","43"
"QNS01","1082","1","003968","ARTH","   1","08","LEC","Active","INTRODUCTION TO ART","31942","40"
"QNS01","1082","1","003968","ARTH","   1","09","LEC","Active","INTRODUCTION TO ART","31943","43"
"QNS01","1082","1","003968","ARTH","   1","10","LEC","Active","INTRODUCTION TO ART","31944","44"
"QNS01","1082","1","003968","ARTH","   1","11","LEC","Cancelled","INTRODUCTION TO ART","31945","0"
"QNS01","1082","1","003968","ARTH","   1","12","LEC","Cancelled","INTRODUCTION TO ART","31946","0"
"QNS01","1086","1","003968","ARTH","   1","01","LEC","Active","INTRODUCTION TO ART","7315","34"
"QNS01","1089","1","003968","ARTH","   1","01","LEC","Active","INTRODUCTION TO ART","34521","44"
"QNS01","1089","1","003968","ARTH","   1","02","LEC","Active","INTRODUCTION TO ART","34522","44"
"QNS01","1089","1","003968","ARTH","   1","03","LEC","Active","INTRODUCTION TO ART","34523","46"
"QNS01","1089","1","003968","ARTH","   1","04","LEC","Active","INTRODUCTION TO ART","34524","46"
"QNS01","1089","1","003968","ARTH","   1","05","LEC","Active","INTRODUCTION TO ART","34525","43"
"QNS01","1089","1","003968","ARTH","   1","06","LEC","Cancelled","INTRODUCTION TO ART","34526","0"
"QNS01","1089","1","003968","ARTH","   1","07","LEC","Active","INTRODUCTION TO ART","34527","43"
"QNS01","1089","1","003968","ARTH","   1","08","LEC","Active","INTRODUCTION TO ART","34528","40"
"QNS01","1089","1","003968","ARTH","   1","09","LEC","Active","INTRODUCTION TO ART","34529","45"
"QNS01","1089","1","003968","ARTH","   1","10","LEC","Active","INTRODUCTION TO ART","34530","42"
"QNS01","1092","1","003968","ARTH","   1","01","LEC","Active","INTRODUCTION TO ART","33256","46"
"QNS01","1092","1","003968","ARTH","   1","02","LEC","Active","INTRODUCTION TO ART","33257","43"
"QNS01","1092","1","003968","ARTH","   1","03","LEC","Active","INTRODUCTION TO ART","33258","38"
"QNS01","1092","1","003968","ARTH","   1","04","LEC","Active","INTRODUCTION TO ART","33259","46"
"QNS01","1092","1","003968","ARTH","   1","05","LEC","Active","INTRODUCTION TO ART","33260","49"
"QNS01","1092","1","003968","ARTH","   1","06","LEC","Cancelled","INTRODUCTION TO ART","33261","0"
"QNS01","1092","1","003968","ARTH","   1","07","LEC","Cancelled","INTRODUCTION TO ART","33262","0"
"QNS01","1092","1","003968","ARTH","   1","08","LEC","Cancelled","INTRODUCTION TO ART","33263","0"
"QNS01","1092","1","003968","ARTH","   1","09","LEC","Active","INTRODUCTION TO ART","33264","44"
"QNS01","1092","1","003968","ARTH","   1","10","LEC","Active","INTRODUCTION TO ART","33265","18"
"QNS01","1092","1","003968","ARTH","   1","11","LEC","Active","INTRODUCTION TO ART","33266","50"
"QNS01","1096","1","003968","ARTH","   1","01","LEC","Active","INTRODUCTION TO ART","7192","32"
"QNS01","1096","1","003968","ARTH","   1","02","LEC","Active","INTRODUCTION TO ART","7193","14"
"QNS01","1099","1","003968","ARTH","   1","01","LEC","Active","INTRODUCTION TO ART","35819","45"
"QNS01","1099","1","003968","ARTH","   1","02","LEC","Active","INTRODUCTION TO ART","35820","47"
"QNS01","1099","1","003968","ARTH","   1","03","LEC","Active","INTRODUCTION TO ART","35821","50"
"QNS01","1099","1","003968","ARTH","   1","04","LEC","Cancelled","INTRODUCTION TO ART","35822","0"
"QNS01","1099","1","003968","ARTH","   1","05","LEC","Cancelled","INTRODUCTION TO ART","35823","0"
"QNS01","1099","1","003968","ARTH","   1","06","LEC","Active","INTRODUCTION TO ART","35824","38"
"QNS01","1099","1","003968","ARTH","   1","07","LEC","Cancelled","INTRODUCTION TO ART","35825","0"
"QNS01","1099","1","003968","ARTH","   1","08","LEC","Active","INTRODUCTION TO ART","35826","37"
"QNS01","1099","1","003968","ARTH","   1","09","LEC","Cancelled","INTRODUCTION TO ART","35827","0"
"QNS01","1102","1","003968","ARTH","   1","01","LEC","Active","INTRODUCTION TO ART","30180","48"
"QNS01","1102","1","003968","ARTH","   1","02","LEC","Active","INTRODUCTION TO ART","30181","48"
"QNS01","1102","1","003968","ARTH","   1","03","LEC","Active","INTRODUCTION TO ART","30182","38"
"QNS01","1102","1","003968","ARTH","   1","04","LEC","Active","INTRODUCTION TO ART","30183","49"
"QNS01","1102","1","003968","ARTH","   1","05","LEC","Cancelled","INTRODUCTION TO ART","30184","0"
"QNS01","1102","1","003968","ARTH","   1","06","LEC","Active","INTRODUCTION TO ART","30185","47"
"QNS01","1102","1","003968","ARTH","   1","07","LEC","Cancelled","INTRODUCTION TO ART","30186","0"
"QNS01","1102","1","003968","ARTH","   1","08","LEC","Cancelled","INTRODUCTION TO ART","30187","0"
"QNS01","1102","1","003968","ARTH","   1","09","LEC","Cancelled","INTRODUCTION TO ART","30188","0"
"QNS01","1106","1","003968","ARTH","   1","01","LEC","Active","INTRODUCTION TO ART","9460","14"
"QNS01","1106","1","003968","ARTH","   1","02","LEC","Active","INTRODUCTION TO ART","9461","19"
"QNS01","1109","1","003968","ARTH","   1","01","LEC","Cancelled","INTRODUCTION TO ART","39879","0"
"QNS01","1109","1","003968","ARTH","   1","02","LEC","Active","INTRODUCTION TO ART","39880","40"
"QNS01","1109","1","003968","ARTH","   1","03","LEC","Cancelled","INTRODUCTION TO ART","39881","0"
"QNS01","1109","1","003968","ARTH","   1","04","LEC","Cancelled","INTRODUCTION TO ART","39882","0"
"QNS01","1109","1","003968","ARTH","   1","05","LEC","Active","INTRODUCTION TO ART","39883","36"
"QNS01","1109","1","003968","ARTH","   1","06","LEC","Active","INTRODUCTION TO ART","39884","24"
"QNS01","1109","1","003968","ARTH","   1","07","LEC","Active","INTRODUCTION TO ART","39885","27"
"QNS01","1109","1","003968","ARTH","   1","08","LEC","Cancelled","INTRODUCTION TO ART","39886","0"
"QNS01","1109","1","003968","ARTH","   1","09","LEC","Active","INTRODUCTION TO ART","39887","29"
"QNS01","1109","1","003968","ARTH","   1","10","LEC","Cancelled","INTRODUCTION TO ART","39888","0"
